approach,chosen_model,system,dataset,repeat,num_rows,num_features,mape,mae,rmse
baseline_lr,linear_regression,h2,tpcc-2.csv,28,1954,16,0.04129236819047151,30.138343746655043,36.71087069659817
improved_v8,cart,h2,tpcc-2.csv,28,1954,16,0.03180867044058099,23.236210681520237,29.182278332010657
baseline_lr,linear_regression,h2,tpcc-2.csv,29,1954,16,0.04321668072774896,31.31198234257687,38.4160713328483
improved_v8,cart,h2,tpcc-2.csv,29,1954,16,0.03130863625260632,22.832344924093906,29.194488780998274
baseline_lr,linear_regression,h2,tpcc-2.csv,30,1954,16,0.04041260826580724,29.44207050520462,36.6391096554559
improved_v8,cart,h2,tpcc-2.csv,30,1954,16,0.03004998440867311,22.026709319624207,28.139769857016706
baseline_lr,linear_regression,h2,tpcc-8.csv,1,1954,16,0.2175024484712667,112.27008395851576,167.01897953390616
improved_v8,cart,h2,tpcc-8.csv,1,1954,16,0.22122815608395727,117.92391905215186,208.0755335177569
baseline_lr,linear_regression,h2,tpcc-8.csv,2,1954,16,0.1915312228819396,109.21012143810586,163.23786600138044
improved_v8,cart,h2,tpcc-8.csv,2,1954,16,0.19680177906224217,112.15074188711758,199.5999464061443
baseline_lr,linear_regression,h2,tpcc-8.csv,3,1954,16,0.19599005447892454,105.64061307554708,161.23781788564776
improved_v8,ridge_onehot,h2,tpcc-8.csv,3,1954,16,0.19550260325308655,105.80889051688979,161.37903654244303
baseline_lr,linear_regression,h2,tpcc-8.csv,4,1954,16,0.2004864854210739,107.8180436354453,162.80231186441958
improved_v8,ridge_onehot,h2,tpcc-8.csv,4,1954,16,0.19946107614325617,107.69588090326396,162.91435311319518
baseline_lr,linear_regression,h2,tpcc-8.csv,5,1954,16,0.20585518566092104,106.52102267360979,162.72435374587715
improved_v8,ridge_onehot,h2,tpcc-8.csv,5,1954,16,0.20447791412837146,106.24447437276844,162.58664206514626
baseline_lr,linear_regression,h2,tpcc-8.csv,6,1954,16,0.2010631299800332,102.69311994942636,158.81704519657814
improved_v8,ridge_onehot,h2,tpcc-8.csv,6,1954,16,0.20086928440339769,103.05198316753047,158.81260644897648
baseline_lr,linear_regression,h2,tpcc-8.csv,7,1954,16,0.2055747062918983,103.68150639033024,161.4621016836006
improved_v8,ridge_onehot,h2,tpcc-8.csv,7,1954,16,0.20437776884651063,103.44633573107032,161.15639706386668
baseline_lr,linear_regression,h2,tpcc-8.csv,8,1954,16,0.22302269770237632,110.27806276705354,168.2338478086049
improved_v8,ridge_onehot,h2,tpcc-8.csv,8,1954,16,0.2224731468125682,110.51642177077102,168.0879994743433
baseline_lr,linear_regression,h2,tpcc-8.csv,9,1954,16,0.21021959128654416,107.20015493800709,163.7607481684625
improved_v8,ridge_onehot,h2,tpcc-8.csv,9,1954,16,0.2083318738967742,106.65592279088072,163.2399268044198
baseline_lr,linear_regression,h2,tpcc-8.csv,10,1954,16,0.21795679391387393,111.17688258390953,167.07012015298895
improved_v8,ridge_onehot,h2,tpcc-8.csv,10,1954,16,0.21633118152889352,110.80701609670965,166.77123981818218
baseline_lr,linear_regression,h2,tpcc-8.csv,11,1954,16,0.21005001884659374,107.6407891261657,162.94015360282
improved_v8,ridge_onehot,h2,tpcc-8.csv,11,1954,16,0.20909774028174463,107.60173417278357,162.7074327303034
baseline_lr,linear_regression,h2,tpcc-8.csv,12,1954,16,0.21256886157209987,111.71962270864611,168.48647458862078
improved_v8,ridge_onehot,h2,tpcc-8.csv,12,1954,16,0.21184863967772105,111.87419131840477,168.5214410956201
baseline_lr,linear_regression,h2,tpcc-8.csv,13,1954,16,0.19460114861497957,101.2731855441882,157.04712848238682
improved_v8,ridge_onehot,h2,tpcc-8.csv,13,1954,16,0.1932481581372835,100.98115071104864,156.83030784700253
baseline_lr,linear_regression,h2,tpcc-8.csv,14,1954,16,0.21084430482408067,111.76805603857386,165.90969058683424
improved_v8,ridge_onehot,h2,tpcc-8.csv,14,1954,16,0.20991377358463711,111.77769483150823,165.90911871407133
baseline_lr,linear_regression,h2,tpcc-8.csv,15,1954,16,0.20123921418805882,102.42293898985328,157.8174911374115
improved_v8,ridge_onehot,h2,tpcc-8.csv,15,1954,16,0.20063318986233655,102.49362302644047,157.68718752876575
baseline_lr,linear_regression,h2,tpcc-8.csv,16,1954,16,0.20281892074642008,108.80053448264465,163.6562027120247
improved_v8,cart,h2,tpcc-8.csv,16,1954,16,0.22118960041577254,118.82669308165802,207.43910166714292
baseline_lr,linear_regression,h2,tpcc-8.csv,17,1954,16,0.1804534016257682,99.4309473346866,153.6276033305709
improved_v8,ridge_onehot,h2,tpcc-8.csv,17,1954,16,0.17943840092897914,99.30960096092521,153.65327175544397
baseline_lr,linear_regression,h2,tpcc-8.csv,18,1954,16,0.19506658590175588,104.48373605487446,158.1070082612374
improved_v8,ridge_onehot,h2,tpcc-8.csv,18,1954,16,0.19448390830096277,104.65338820608015,158.2038051708621
baseline_lr,linear_regression,h2,tpcc-8.csv,19,1954,16,0.20709990171203144,112.7788624067457,167.32603067911106
improved_v8,cart,h2,tpcc-8.csv,19,1954,16,0.2135281974995896,117.10643274102112,205.23471128741102
baseline_lr,linear_regression,h2,tpcc-8.csv,20,1954,16,0.19912828886671802,104.15078176325207,161.0164414080546
improved_v8,ridge_onehot,h2,tpcc-8.csv,20,1954,16,0.19805733952584517,104.0420851047255,160.88830607323214
baseline_lr,linear_regression,h2,tpcc-8.csv,21,1954,16,0.18797339016844175,103.5160950135552,158.31439760650673
improved_v8,ridge_onehot,h2,tpcc-8.csv,21,1954,16,0.18750135688517303,103.67145418646605,158.52561034772452
baseline_lr,linear_regression,h2,tpcc-8.csv,22,1954,16,0.18725421108813275,105.50049518875265,160.63750473594615
improved_v8,ridge_onehot,h2,tpcc-8.csv,22,1954,16,0.186635637821391,105.57246640037982,160.943771103479
baseline_lr,linear_regression,h2,tpcc-8.csv,23,1954,16,0.20137253486737008,104.88990787484188,160.12620588429613
improved_v8,ridge_onehot,h2,tpcc-8.csv,23,1954,16,0.2008479559508483,105.09635315858517,160.23209185962185
baseline_lr,linear_regression,h2,tpcc-8.csv,24,1954,16,0.23279192540783913,119.03415323293724,174.31288385222263
improved_v8,ridge_onehot,h2,tpcc-8.csv,24,1954,16,0.23189636451825416,119.11932535873882,174.2437728384677
baseline_lr,linear_regression,h2,tpcc-8.csv,25,1954,16,0.2126427567874901,108.44380695361761,165.3573637390239
improved_v8,ridge_onehot,h2,tpcc-8.csv,25,1954,16,0.21087208774693686,107.99212804814285,164.99721183521953
baseline_lr,linear_regression,h2,tpcc-8.csv,26,1954,16,0.2175238421387445,107.98461430641817,168.19510738280445
improved_v8,ridge_onehot,h2,tpcc-8.csv,26,1954,16,0.21644335692780095,107.91229847263222,168.10637183481438
baseline_lr,linear_regression,h2,tpcc-8.csv,27,1954,16,0.18782359532643456,106.09402412786946,157.89851644014107
improved_v8,ridge_onehot,h2,tpcc-8.csv,27,1954,16,0.18706751845653427,106.09639350420228,158.1023935818753
baseline_lr,linear_regression,h2,tpcc-8.csv,28,1954,16,0.20151032079291997,107.24919540659036,161.03874490640825
improved_v8,ridge_onehot,h2,tpcc-8.csv,28,1954,16,0.20026871901563917,107.02013655384036,161.01172673049084
baseline_lr,linear_regression,h2,tpcc-8.csv,29,1954,16,0.20123958255959623,104.83679629313309,157.4830368358383
improved_v8,ridge_onehot,h2,tpcc-8.csv,29,1954,16,0.19994211725837174,104.60899095745187,157.27141585365953
baseline_lr,linear_regression,h2,tpcc-8.csv,30,1954,16,0.2116974835645583,108.53322524808793,165.3166130885711
improved_v8,ridge_onehot,h2,tpcc-8.csv,30,1954,16,0.21090147428957348,108.63556302978613,165.18944715989954
baseline_lr,linear_regression,h2,voter-16.csv,1,1954,16,0.07541094517578664,2378.44676474269,2637.6775394014053
improved_v8,cart,h2,voter-16.csv,1,1954,16,0.01860701387440084,601.1337334018267,819.6632959737238
baseline_lr,linear_regression,h2,voter-16.csv,2,1954,16,0.07558971887796413,2402.976609941042,2688.9649104489913
improved_v8,cart,h2,voter-16.csv,2,1954,16,0.019417857590015016,637.8837525768578,869.1662658119117
baseline_lr,linear_regression,h2,voter-16.csv,3,1954,16,0.07628374249473906,2413.5386356250915,2663.317625703778
improved_v8,cart,h2,voter-16.csv,3,1954,16,0.01957122908609468,632.0902697892515,836.0427331349808
baseline_lr,linear_regression,h2,voter-16.csv,4,1954,16,0.07675106882986259,2420.103033088273,2683.2093516705463
improved_v8,cart,h2,voter-16.csv,4,1954,16,0.019238947276031315,614.4829312202831,798.6645214459274
baseline_lr,linear_regression,h2,voter-16.csv,5,1954,16,0.0747021539107565,2351.264666627385,2631.8331040922744
improved_v8,cart,h2,voter-16.csv,5,1954,16,0.019094752007875172,612.485647332912,826.01979656551
baseline_lr,linear_regression,h2,voter-16.csv,6,1954,16,0.07707194109730144,2398.077636086415,2678.5387652150634
improved_v8,cart,h2,voter-16.csv,6,1954,16,0.019964371789147263,641.3386569149111,869.4563997954617
baseline_lr,linear_regression,h2,voter-16.csv,7,1954,16,0.07738081629023365,2403.0655719511888,2636.0914774849684
improved_v8,cart,h2,voter-16.csv,7,1954,16,0.01886785047184945,597.7721685378366,806.4944649019216
baseline_lr,linear_regression,h2,voter-16.csv,8,1954,16,0.07643497489981353,2422.1183548451204,2688.5109293193864
improved_v8,cart,h2,voter-16.csv,8,1954,16,0.019970597147623937,644.2624791057466,851.6547416017326
baseline_lr,linear_regression,h2,voter-16.csv,9,1954,16,0.0752175820308652,2354.9059946128164,2606.3961664616663
improved_v8,cart,h2,voter-16.csv,9,1954,16,0.019484039600993708,631.2550194908765,853.766341260354
baseline_lr,linear_regression,h2,voter-16.csv,10,1954,16,0.07504721391410703,2380.2698404257453,2639.4057672496815
improved_v8,cart,h2,voter-16.csv,10,1954,16,0.01940726972579929,636.7208145889482,836.8513693681327
baseline_lr,linear_regression,h2,voter-16.csv,11,1954,16,0.0742695996073621,2354.407235673504,2637.4573551407298
improved_v8,cart,h2,voter-16.csv,11,1954,16,0.019674304652034885,638.8487783477871,872.0048851614899
baseline_lr,linear_regression,h2,voter-16.csv,12,1954,16,0.07327965057860178,2354.5726796314007,2631.908367472317
improved_v8,cart,h2,voter-16.csv,12,1954,16,0.018896142909703133,625.0630600250872,845.451442761251
baseline_lr,linear_regression,h2,voter-16.csv,13,1954,16,0.07567132296932905,2358.0943946474217,2588.0604020316227
improved_v8,cart,h2,voter-16.csv,13,1954,16,0.018665320070540118,593.5363498845855,812.0909359870423
baseline_lr,linear_regression,h2,voter-16.csv,14,1954,16,0.07478140023677915,2397.772594771093,2656.2253026742264
improved_v8,cart,h2,voter-16.csv,14,1954,16,0.01929161754845009,634.3447039316794,842.5047634599147
baseline_lr,linear_regression,h2,voter-16.csv,15,1954,16,0.0771786850300932,2398.246432842384,2671.7674863322422
improved_v8,cart,h2,voter-16.csv,15,1954,16,0.019271823711549944,612.0658637172304,821.5805417311703
baseline_lr,linear_regression,h2,voter-16.csv,16,1954,16,0.07567646799176847,2392.289773155463,2625.8121849050353
improved_v8,cart,h2,voter-16.csv,16,1954,16,0.019134744444528198,620.5088620033995,845.9093440088287
baseline_lr,linear_regression,h2,voter-16.csv,17,1954,16,0.07612274047800242,2401.5520544927476,2639.0883098213944
improved_v8,cart,h2,voter-16.csv,17,1954,16,0.01922872900419759,617.6919820103724,854.3226171532713
baseline_lr,linear_regression,h2,voter-16.csv,18,1954,16,0.0751155885254469,2365.408308286917,2610.1680515330713
improved_v8,cart,h2,voter-16.csv,18,1954,16,0.019042007813978818,621.5390000735929,833.8616678817758
baseline_lr,linear_regression,h2,voter-16.csv,19,1954,16,0.07563189556788835,2376.9342610876247,2657.7063771340436
improved_v8,cart,h2,voter-16.csv,19,1954,16,0.019249292154288423,616.6098276693074,802.3786161842536
baseline_lr,linear_regression,h2,voter-16.csv,20,1954,16,0.07405885305203166,2325.6239154089035,2555.006266600296
improved_v8,cart,h2,voter-16.csv,20,1954,16,0.018402648963402927,604.3178771382094,818.6916014481252
baseline_lr,linear_regression,h2,voter-16.csv,21,1954,16,0.07610936534130906,2393.501255081095,2633.7218250468
improved_v8,cart,h2,voter-16.csv,21,1954,16,0.019006280701041264,615.3136985401977,837.5819503119886
baseline_lr,linear_regression,h2,voter-16.csv,22,1954,16,0.07659718618241432,2402.0978769285307,2705.1345932902436
improved_v8,cart,h2,voter-16.csv,22,1954,16,0.02005937989126595,646.0405116590109,879.2982035024211
baseline_lr,linear_regression,h2,voter-16.csv,23,1954,16,0.07476223639249148,2377.3384656854096,2654.1507905466356
improved_v8,cart,h2,voter-16.csv,23,1954,16,0.019459977513617,633.3725916143645,837.3022209459443
baseline_lr,linear_regression,h2,voter-16.csv,24,1954,16,0.07416190203548115,2383.998881663672,2690.5587228808067
improved_v8,cart,h2,voter-16.csv,24,1954,16,0.01871350099774717,610.2762297070345,830.8135250672177
baseline_lr,linear_regression,h2,voter-16.csv,25,1954,16,0.07581871973787745,2391.1970526537552,2645.9853188886514
improved_v8,cart,h2,voter-16.csv,25,1954,16,0.01842633779672583,605.4193145209849,831.764032021769
baseline_lr,linear_regression,h2,voter-16.csv,26,1954,16,0.07549375929256963,2373.9577766936636,2616.9485899595034
improved_v8,cart,h2,voter-16.csv,26,1954,16,0.019336941814000076,623.7442813514403,844.9366724563289
baseline_lr,linear_regression,h2,voter-16.csv,27,1954,16,0.07551715081576482,2380.654380396826,2639.447187577394
improved_v8,cart,h2,voter-16.csv,27,1954,16,0.018203320247937065,586.0109285954668,778.8183254684907
baseline_lr,linear_regression,h2,voter-16.csv,28,1954,16,0.07633782936204213,2411.4069207032835,2684.968715706188
improved_v8,cart,h2,voter-16.csv,28,1954,16,0.019243400346599236,620.561175635993,856.1050203791771
baseline_lr,linear_regression,h2,voter-16.csv,29,1954,16,0.0755139534780035,2366.6048653790695,2643.696353893825
improved_v8,cart,h2,voter-16.csv,29,1954,16,0.019409816739678353,620.4697534458892,839.1661405688644
baseline_lr,linear_regression,h2,voter-16.csv,30,1954,16,0.07687658017548606,2414.644279984576,2666.780381141643
improved_v8,cart,h2,voter-16.csv,30,1954,16,0.018953162504000753,611.845462565066,836.1860560149182
baseline_lr,linear_regression,h2,voter-2.csv,1,1954,16,0.07912162426369386,2500.0232451345214,2775.087891975127
improved_v8,cart,h2,voter-2.csv,1,1954,16,0.018834926302536113,610.382346885253,868.1487074887684
baseline_lr,linear_regression,h2,voter-2.csv,2,1954,16,0.07837697463657167,2494.4650813927524,2757.306172163496
improved_v8,cart,h2,voter-2.csv,2,1954,16,0.01890523944757175,624.455761805426,913.8409381164503
baseline_lr,linear_regression,h2,voter-2.csv,3,1954,16,0.07971232087343609,2506.593845660291,2787.9317790364853
improved_v8,cart,h2,voter-2.csv,3,1954,16,0.019281362540545542,619.714216326194,880.4655207866458
baseline_lr,linear_regression,h2,voter-2.csv,4,1954,16,0.08071062502888661,2517.7894558578037,2820.6204154915627
improved_v8,cart,h2,voter-2.csv,4,1954,16,0.019414923819733917,631.1855318808406,914.5933466155157
baseline_lr,linear_regression,h2,voter-2.csv,5,1954,16,0.07823079275632097,2447.270428491817,2712.9916893227764
improved_v8,cart,h2,voter-2.csv,5,1954,16,0.018548792560357914,583.0703373771056,794.4229398283728
baseline_lr,linear_regression,h2,voter-2.csv,6,1954,16,0.07973685946760536,2474.8115880131463,2785.790264505088
improved_v8,cart,h2,voter-2.csv,6,1954,16,0.01906719372260523,605.8929363393046,903.4723645903094
baseline_lr,linear_regression,h2,voter-2.csv,7,1954,16,0.07948590717625104,2444.002103755419,2674.577885836269
improved_v8,cart,h2,voter-2.csv,7,1954,16,0.01843646040851407,585.67639366044,798.4324342541411
baseline_lr,linear_regression,h2,voter-2.csv,8,1954,16,0.08017055530465805,2537.187712716265,2808.732666508982
improved_v8,cart,h2,voter-2.csv,8,1954,16,0.018195001582848806,584.890644512763,797.6965361764941
baseline_lr,linear_regression,h2,voter-2.csv,9,1954,16,0.08037421749426363,2510.0351290585318,2789.495489668815
improved_v8,cart,h2,voter-2.csv,9,1954,16,0.01818728137323703,579.3954083934286,849.2790446194518
baseline_lr,linear_regression,h2,voter-2.csv,10,1954,16,0.07885256579529555,2501.9901890715473,2746.422267807376
improved_v8,cart,h2,voter-2.csv,10,1954,16,0.018746901446699823,607.6541473130843,845.2592594440441
baseline_lr,linear_regression,h2,voter-2.csv,11,1954,16,0.07884392820494968,2487.7792937559507,2790.90065802645
improved_v8,cart,h2,voter-2.csv,11,1954,16,0.01887003776671242,598.6633448771652,850.8848745760466
baseline_lr,linear_regression,h2,voter-2.csv,12,1954,16,0.07732788192957812,2473.417967600295,2731.168300313378
improved_v8,cart,h2,voter-2.csv,12,1954,16,0.017730443470620933,573.4274045648509,777.014027906042
baseline_lr,linear_regression,h2,voter-2.csv,13,1954,16,0.08019503603108627,2475.4356652643078,2735.326351532902
improved_v8,cart,h2,voter-2.csv,13,1954,16,0.019000948413169433,606.5305017160664,911.3931809170743
baseline_lr,linear_regression,h2,voter-2.csv,14,1954,16,0.07821411537514777,2492.050335570786,2743.1656887905497
improved_v8,cart,h2,voter-2.csv,14,1954,16,0.019565817197030287,631.5973041428551,945.8256039655456
baseline_lr,linear_regression,h2,voter-2.csv,15,1954,16,0.08259561154127203,2555.788673520905,2821.298698061753
improved_v8,cart,h2,voter-2.csv,15,1954,16,0.01841797203863042,583.0073778104346,815.7139785682326
baseline_lr,linear_regression,h2,voter-2.csv,16,1954,16,0.080061592499941,2519.046685068587,2757.7154270885762
improved_v8,cart,h2,voter-2.csv,16,1954,16,0.018946804508381758,613.4900095600561,826.5164687185551
baseline_lr,linear_regression,h2,voter-2.csv,17,1954,16,0.07988692346921418,2500.5983386629964,2725.7075800255493
improved_v8,cart,h2,voter-2.csv,17,1954,16,0.019076584902746076,605.225069577343,847.4647167364825
baseline_lr,linear_regression,h2,voter-2.csv,18,1954,16,0.07831140927544392,2465.1289858917294,2719.8572581784656
improved_v8,cart,h2,voter-2.csv,18,1954,16,0.017998154015551892,578.3838890674677,819.1581960621854
baseline_lr,linear_regression,h2,voter-2.csv,19,1954,16,0.07894289408472743,2476.175331554655,2755.5251182313286
improved_v8,cart,h2,voter-2.csv,19,1954,16,0.01922010082542869,613.304982774694,838.4935969847838
baseline_lr,linear_regression,h2,voter-2.csv,20,1954,16,0.07804555867107543,2438.85991414403,2697.5624596660828
improved_v8,cart,h2,voter-2.csv,20,1954,16,0.019019896018468825,607.1934486680539,890.4978419704428
baseline_lr,linear_regression,h2,voter-2.csv,21,1954,16,0.07975363066158568,2495.293041937495,2742.4517139158334
improved_v8,cart,h2,voter-2.csv,21,1954,16,0.018798559779260128,591.6675685736499,832.4738246831502
baseline_lr,linear_regression,h2,voter-2.csv,22,1954,16,0.0794919564202194,2472.8473402449395,2774.2894606732334
improved_v8,cart,h2,voter-2.csv,22,1954,16,0.01821653591648015,579.9656187311064,797.2849676665192
baseline_lr,linear_regression,h2,voter-2.csv,23,1954,16,0.07765821483114504,2450.7265571159583,2746.7381831830317
improved_v8,cart,h2,voter-2.csv,23,1954,16,0.018238496312465463,584.4695016077516,798.5139833088078
baseline_lr,linear_regression,h2,voter-2.csv,24,1954,16,0.07810786420964415,2504.8784647402267,2802.1095563033095
improved_v8,cart,h2,voter-2.csv,24,1954,16,0.01843127518570821,605.4739706561136,893.2898616644189
baseline_lr,linear_regression,h2,voter-2.csv,25,1954,16,0.07791253946490764,2441.4837745485484,2693.185105191415
improved_v8,cart,h2,voter-2.csv,25,1954,16,0.017859713344529064,576.6543910553329,799.1758368407156
baseline_lr,linear_regression,h2,voter-2.csv,26,1954,16,0.07883054440217904,2477.0938196390507,2731.03271949786
improved_v8,cart,h2,voter-2.csv,26,1954,16,0.01747470880311136,551.6510338528997,746.2744478022148
baseline_lr,linear_regression,h2,voter-2.csv,27,1954,16,0.07876685798515991,2480.101671253143,2768.3367510486046
improved_v8,cart,h2,voter-2.csv,27,1954,16,0.017675306399147578,564.1215109985351,800.2835357042709
baseline_lr,linear_regression,h2,voter-2.csv,28,1954,16,0.078755548864209,2486.503350066324,2766.6665053301917
improved_v8,cart,h2,voter-2.csv,28,1954,16,0.018533418238204105,594.0207092760022,833.6623324445025
baseline_lr,linear_regression,h2,voter-2.csv,29,1954,16,0.0798530021056168,2480.247647291566,2755.581030222329
improved_v8,cart,h2,voter-2.csv,29,1954,16,0.018633335636009062,592.1277499010779,820.3753864972332
baseline_lr,linear_regression,h2,voter-2.csv,30,1954,16,0.07991642842010258,2498.283896508,2728.9860551609786
improved_v8,cart,h2,voter-2.csv,30,1954,16,0.01845865688715236,587.9392976444732,822.3705426535565
baseline_lr,linear_regression,h2,ycsb-2400.csv,1,1954,16,0.09011326035049684,1260.8030771650842,1541.3921835210992
improved_v8,cart,h2,ycsb-2400.csv,1,1954,16,0.044918323748712144,630.3630224970698,812.6515562212388
baseline_lr,linear_regression,h2,ycsb-2400.csv,2,1954,16,0.09051795222910893,1300.848848117998,1623.649000366666
improved_v8,cart,h2,ycsb-2400.csv,2,1954,16,0.04333509316485969,617.0367043741298,795.2428328941617
baseline_lr,linear_regression,h2,ycsb-2400.csv,3,1954,16,0.0915120731485962,1293.3281421906904,1582.6374121077913
improved_v8,cart,h2,ycsb-2400.csv,3,1954,16,0.04372215069326979,617.2823916817429,792.0321533157364
baseline_lr,linear_regression,h2,ycsb-2400.csv,4,1954,16,0.0895574229918,1249.190821042847,1496.1886029646337
improved_v8,cart,h2,ycsb-2400.csv,4,1954,16,0.04604214361033762,640.7763267727497,816.4082152295723
baseline_lr,linear_regression,h2,ycsb-2400.csv,5,1954,16,0.09140251463131875,1262.7791896203198,1554.163203535349
improved_v8,cart,h2,ycsb-2400.csv,5,1954,16,0.043617682507092685,597.7173570403855,782.1011754398189
baseline_lr,linear_regression,h2,ycsb-2400.csv,6,1954,16,0.09013121161587292,1259.8350281773119,1539.4873699579273
improved_v8,cart,h2,ycsb-2400.csv,6,1954,16,0.04312643014483935,606.168870743014,784.0602508828385
baseline_lr,linear_regression,h2,ycsb-2400.csv,7,1954,16,0.08654959507961503,1216.0132069276892,1508.6162224860536
improved_v8,cart,h2,ycsb-2400.csv,7,1954,16,0.042927425028618,601.2414498442103,774.9439419009594
baseline_lr,linear_regression,h2,ycsb-2400.csv,8,1954,16,0.09115253395433964,1261.5302807417559,1545.5859320424945
improved_v8,cart,h2,ycsb-2400.csv,8,1954,16,0.04400697835279909,612.9272434829929,798.6146206600082
baseline_lr,linear_regression,h2,ycsb-2400.csv,9,1954,16,0.0855534079206618,1222.2913426838363,1541.443855255661
improved_v8,cart,h2,ycsb-2400.csv,9,1954,16,0.04678536916891268,659.2629661411287,826.7891807663405
baseline_lr,linear_regression,h2,ycsb-2400.csv,10,1954,16,0.090733542462802,1289.8128191370945,1589.2670181456988
improved_v8,cart,h2,ycsb-2400.csv,10,1954,16,0.043602820013450894,616.1984997890335,787.5807507857387
baseline_lr,linear_regression,h2,ycsb-2400.csv,11,1954,16,0.09123910635350634,1267.4988194746375,1535.8694920070661
improved_v8,cart,h2,ycsb-2400.csv,11,1954,16,0.043193626330929366,603.8032770424566,792.4986837947866
baseline_lr,linear_regression,h2,ycsb-2400.csv,12,1954,16,0.09035232881327616,1292.4187690062922,1606.0411070042337
improved_v8,cart,h2,ycsb-2400.csv,12,1954,16,0.0444636675657266,629.6561196134935,801.6694062194683
baseline_lr,linear_regression,h2,ycsb-2400.csv,13,1954,16,0.09209134626190736,1270.9968767391154,1536.7152920602755
improved_v8,cart,h2,ycsb-2400.csv,13,1954,16,0.04477040443075943,624.4891952767416,800.9099214986783
baseline_lr,linear_regression,h2,ycsb-2400.csv,14,1954,16,0.08796180845796736,1265.6349183190657,1585.7210065343547
improved_v8,cart,h2,ycsb-2400.csv,14,1954,16,0.046800857226537665,663.4067286009497,836.7795042103774
baseline_lr,linear_regression,h2,ycsb-2400.csv,15,1954,16,0.09090632112112164,1286.1254647934736,1606.0617647678073
improved_v8,cart,h2,ycsb-2400.csv,15,1954,16,0.04458384667292278,621.0184831058524,794.7101910874716
baseline_lr,linear_regression,h2,ycsb-2400.csv,16,1954,16,0.0911607762771062,1279.7548713042502,1566.0586852402876
improved_v8,cart,h2,ycsb-2400.csv,16,1954,16,0.04274173635380878,599.2273554359244,789.1274570044743
baseline_lr,linear_regression,h2,ycsb-2400.csv,17,1954,16,0.09100134631195612,1285.1983502398195,1570.6132285291674
improved_v8,cart,h2,ycsb-2400.csv,17,1954,16,0.04131520918334433,575.9867777305271,746.0443262438991
baseline_lr,linear_regression,h2,ycsb-2400.csv,18,1954,16,0.09101417215221837,1279.365835470049,1583.3158594458575
improved_v8,cart,h2,ycsb-2400.csv,18,1954,16,0.043093757008359546,594.9767892038685,758.8996231682064
baseline_lr,linear_regression,h2,ycsb-2400.csv,19,1954,16,0.09231678642558346,1285.5104943071376,1549.3969190033301
improved_v8,cart,h2,ycsb-2400.csv,19,1954,16,0.044099945588603084,617.9925658490897,803.3379722305434
baseline_lr,linear_regression,h2,ycsb-2400.csv,20,1954,16,0.09122415186297297,1261.0373464542222,1516.8533557288265
improved_v8,cart,h2,ycsb-2400.csv,20,1954,16,0.043801733963391015,612.8025752704867,796.771228742608
baseline_lr,linear_regression,h2,ycsb-2400.csv,21,1954,16,0.08748445958626873,1249.8506546049061,1566.5944792193945
improved_v8,cart,h2,ycsb-2400.csv,21,1954,16,0.043839171021192266,612.2456981900241,786.2472351337371
baseline_lr,linear_regression,h2,ycsb-2400.csv,22,1954,16,0.0905024605468644,1274.4144917392161,1570.8076282442632
improved_v8,cart,h2,ycsb-2400.csv,22,1954,16,0.04584545751928539,643.2440835223861,817.0906968889258
baseline_lr,linear_regression,h2,ycsb-2400.csv,23,1954,16,0.09209871662138105,1278.9805813113524,1553.178121961445
improved_v8,cart,h2,ycsb-2400.csv,23,1954,16,0.04516344527703678,629.2352481737807,810.2415514559763
baseline_lr,linear_regression,h2,ycsb-2400.csv,24,1954,16,0.09250892541541748,1306.2542306509074,1632.7982235055194
improved_v8,cart,h2,ycsb-2400.csv,24,1954,16,0.04368873667528461,613.6432949772216,806.2246786707032
baseline_lr,linear_regression,h2,ycsb-2400.csv,25,1954,16,0.09103956905917718,1288.6166671116766,1586.5010953587278
improved_v8,cart,h2,ycsb-2400.csv,25,1954,16,0.04247209359244195,597.9447964342845,774.7572901345051
baseline_lr,linear_regression,h2,ycsb-2400.csv,26,1954,16,0.0902404149949028,1281.7192767573924,1561.3236389986052
improved_v8,cart,h2,ycsb-2400.csv,26,1954,16,0.04407607094748143,614.6538447928775,784.6404650286995
baseline_lr,linear_regression,h2,ycsb-2400.csv,27,1954,16,0.09229454417754496,1272.6782696050223,1562.7188886884126
improved_v8,cart,h2,ycsb-2400.csv,27,1954,16,0.043039112976608306,604.9147775180761,796.3312677443754
baseline_lr,linear_regression,h2,ycsb-2400.csv,28,1954,16,0.08890147124292114,1248.2298138418164,1536.2804433450365
improved_v8,cart,h2,ycsb-2400.csv,28,1954,16,0.043574457448780295,605.5809564741387,764.3504694816706
baseline_lr,linear_regression,h2,ycsb-2400.csv,29,1954,16,0.09306581796326148,1271.0687961847173,1550.9980624361494
improved_v8,cart,h2,ycsb-2400.csv,29,1954,16,0.0448907235411941,614.7562339278447,775.2672785105815
baseline_lr,linear_regression,h2,ycsb-2400.csv,30,1954,16,0.08710537769689025,1247.1534539176903,1586.0356808765102
improved_v8,cart,h2,ycsb-2400.csv,30,1954,16,0.043200873097851145,607.0279946611138,779.4001889713751
baseline_lr,linear_regression,h2,ycsb-600.csv,1,1954,16,0.08402408430051464,1673.0553747107651,2069.921678116717
improved_v8,cart,h2,ycsb-600.csv,1,1954,16,0.039424511851833426,804.2542225964321,1064.6734469076853
