approach,chosen_model,system,dataset,repeat,num_rows,num_features,mape,mae,rmse
baseline_lr,linear_regression,batlik,jelly.csv,28,1919,11,0.17345508180720867,0.33546117246055807,0.4666555738916403
baseline_lr,linear_regression,batlik,jelly.csv,29,1919,11,0.1649885055517916,0.3169599680847989,0.42837009720893177
baseline_lr,linear_regression,batlik,jelly.csv,30,1919,11,0.16137540215487378,0.32785884023059647,0.47174261457462957
baseline_lr,linear_regression,batlik,karte.csv,1,1919,11,0.14757469972156909,1.4743894609782613,1.8748601292259877
baseline_lr,linear_regression,batlik,karte.csv,2,1919,11,0.1447252216599607,1.4415374423689815,1.7897408743418337
baseline_lr,linear_regression,batlik,karte.csv,3,1919,11,0.150728132086751,1.4937112628523328,1.9183230036540098
baseline_lr,linear_regression,batlik,karte.csv,4,1919,11,0.1508244014478835,1.477208475858021,1.899926491730685
baseline_lr,linear_regression,batlik,karte.csv,5,1919,11,0.14711504618231247,1.479115366277334,1.886822601572504
baseline_lr,linear_regression,batlik,karte.csv,6,1919,11,0.15886230964344997,1.5539677706471042,1.9280665322030355
baseline_lr,linear_regression,batlik,karte.csv,7,1919,11,0.152227148323605,1.501849224773322,1.871908198904443
baseline_lr,linear_regression,batlik,karte.csv,8,1919,11,0.1550365039238965,1.5378137396545144,1.9453609858323977
baseline_lr,linear_regression,batlik,karte.csv,9,1919,11,0.1504879172650142,1.491930483799796,1.8945780088405426
baseline_lr,linear_regression,batlik,karte.csv,10,1919,11,0.15242080800194602,1.4957065742175426,1.9029071156794155
baseline_lr,linear_regression,batlik,karte.csv,11,1919,11,0.15394872835789053,1.509843753382308,1.860452170591161
baseline_lr,linear_regression,batlik,karte.csv,12,1919,11,0.15032954344016206,1.4961109102949037,1.868282778834463
baseline_lr,linear_regression,batlik,karte.csv,13,1919,11,0.14819177588503965,1.495854510932955,1.8746589577778423
baseline_lr,linear_regression,batlik,karte.csv,14,1919,11,0.14834878893777606,1.4908127834738432,1.8561350339619067
baseline_lr,linear_regression,batlik,karte.csv,15,1919,11,0.15388745053488198,1.5087492309066275,1.9299442185417517
baseline_lr,linear_regression,batlik,karte.csv,16,1919,11,0.15106878636987353,1.509037203269716,1.891717976974217
baseline_lr,linear_regression,batlik,karte.csv,17,1919,11,0.150219068250377,1.4791558410690433,1.8430169960575764
baseline_lr,linear_regression,batlik,karte.csv,18,1919,11,0.1466101529888186,1.4678711359092371,1.8457524429950032
baseline_lr,linear_regression,batlik,karte.csv,19,1919,11,0.15361838519133086,1.5160307087894656,1.9018326530342835
baseline_lr,linear_regression,batlik,karte.csv,20,1919,11,0.15573906939844184,1.5222045289116168,1.9353026296020939
baseline_lr,linear_regression,batlik,karte.csv,21,1919,11,0.14586515483902718,1.4464951924925762,1.7583389776111764
baseline_lr,linear_regression,batlik,karte.csv,22,1919,11,0.15275498516500144,1.5192580818701307,1.9587546256964656
baseline_lr,linear_regression,batlik,karte.csv,23,1919,11,0.15271632456267106,1.5166009425945903,1.8790113092939733
baseline_lr,linear_regression,batlik,karte.csv,24,1919,11,0.15509231316071176,1.5038762853765102,1.9193899217525539
baseline_lr,linear_regression,batlik,karte.csv,25,1919,11,0.14524025572494986,1.4477074803735226,1.8443337297923883
baseline_lr,linear_regression,batlik,karte.csv,26,1919,11,0.14535285416169785,1.4441223722549,1.819734478490896
baseline_lr,linear_regression,batlik,karte.csv,27,1919,11,0.14915329997040194,1.498085928340361,1.7973790471439832
baseline_lr,linear_regression,batlik,karte.csv,28,1919,11,0.15327978224552496,1.5015884542132725,1.8879891244744027
baseline_lr,linear_regression,batlik,karte.csv,29,1919,11,0.15029672618089907,1.490449853377507,1.9379348975873372
baseline_lr,linear_regression,batlik,karte.csv,30,1919,11,0.1464940843172585,1.4826157886148843,1.8473952351560743
baseline_lr,linear_regression,batlik,mandelbrot.csv,1,1919,11,0.04803835902568562,0.06324356650861052,0.08527384043703252
